date,total_generation_mwh,renewable_generation_mwh,renewable_share_pct,wind_offshore_mwh,wind_onshore_mwh,wind_total_mwh,solar_mwh,wind_share_pct,solar_share_pct
2025-08-01,960638.0,630188.0,65.6,32416.0,181240.0,213657.0,262545.0,22.2,27.3
2025-08-02,951327.0,692116.0,72.8,102877.0,182765.0,285642.0,251569.0,30.0,26.4
2025-08-03,960987.0,764349.0,79.5,104356.0,294452.0,398808.0,212868.0,41.5,22.2
2025-08-04,1101710.0,846310.0,76.8,91547.0,359989.0,451536.0,239098.0,41.0,21.7
2025-08-05,1208151.0,985511.0,81.6,142311.0,446259.0,588570.0,249498.0,48.7,20.7
2025-08-06,1129118.0,878625.0,77.8,100669.0,269096.0,369765.0,355809.0,32.7,31.5
2025-08-07,992391.0,693895.0,69.9,57804.0,104685.0,162489.0,379929.0,16.4,38.3
2025-08-08,1012994.0,686704.0,67.8,36317.0,155059.0,191376.0,347118.0,18.9,34.3
2025-08-09,926279.0,636363.0,68.7,31480.0,95344.0,126824.0,365314.0,13.7,39.4
2025-08-10,981619.0,742515.0,75.6,38545.0,186191.0,224736.0,379155.0,22.9,38.6
2025-08-11,1016768.0,643210.0,63.3,5474.0,72944.0,78418.0,421734.0,7.7,41.5
2025-08-12,1114762.0,674530.0,60.5,23445.0,135772.0,159217.0,373474.0,14.3,33.5
2025-08-13,1129981.0,671777.0,59.5,28643.0,121659.0,150302.0,382367.0,13.3,33.8
2025-08-14,1085022.0,597301.0,55.0,33923.0,64129.0,98052.0,360749.0,9.0,33.2
2025-08-15,1067961.0,697840.0,65.3,44640.0,160977.0,205618.0,359753.0,19.3,33.7
2025-08-16,1017519.0,763627.0,75.0,105957.0,260704.0,366661.0,265769.0,36.0,26.1
2025-08-17,896705.0,613764.0,68.4,48866.0,116494.0,165360.0,315437.0,18.4,35.2
2025-08-18,1048999.0,603995.0,57.6,1941.0,56976.0,58917.0,410042.0,5.6,39.1
2025-08-19,1080985.0,647278.0,59.9,30264.0,82139.0,112403.0,401907.0,10.4,37.2
2025-08-20,1063795.0,623229.0,58.6,49642.0,134518.0,184160.0,304384.0,17.3,28.6
2025-08-21,1121969.0,709929.0,63.3,70637.0,216992.0,287629.0,283325.0,25.6,25.3
2025-08-22,1111241.0,795667.0,71.6,109671.0,288362.0,398032.0,251560.0,35.8,22.6
2025-08-23,1016274.0,764888.0,75.3,98360.0,280625.0,378985.0,243412.0,37.3,24.0
2025-08-24,902521.0,636857.0,70.6,47760.0,156646.0,204406.0,294083.0,22.6,32.6
2025-08-25,1002540.0,619196.0,61.8,23256.0,120413.0,143669.0,336810.0,14.3,33.6
2025-08-26,1082659.0,609862.0,56.3,28375.0,84844.0,113219.0,360120.0,10.5,33.3
2025-08-27,1114047.0,643677.0,57.8,34445.0,191920.0,226365.0,282030.0,20.3,25.3
2025-08-28,941168.0,395135.0,42.0,16979.0,100677.0,117657.0,141631.0,12.5,15.0
2025-08-29,1030732.0,600693.0,58.3,42328.0,154259.0,196587.0,262587.0,19.1,25.5
2025-08-30,943583.0,649042.0,68.8,43959.0,193104.0,237063.0,271338.0,25.1,28.8
2025-08-31,960708.0,701925.0,73.1,72190.0,189925.0,262115.0,306863.0,27.3,31.9
2025-09-01,1017713.0,569764.0,56.0,39459.0,189073.0,228532.0,204545.0,22.5,20.1
2025-09-02,1035709.0,553507.0,53.4,38092.0,150718.0,188810.0,224506.0,18.2,21.7
2025-09-03,1321415.0,985122.0,74.6,101172.0,475852.0,577025.0,272326.0,43.7,20.6
2025-09-04,1189144.0,803141.0,67.5,81260.0,311838.0,393098.0,272012.0,33.1,22.9
2025-09-05,1071001.0,574783.0,53.7,47839.0,180517.0,228356.0,204634.0,21.3,19.1
2025-09-06,953723.0,575545.0,60.3,13048.0,70009.0,83057.0,348876.0,8.7,36.6
2025-09-07,1063867.0,833943.0,78.4,85564.0,292184.0,377748.0,322543.0,35.5,30.3
2025-09-08,1117412.0,611809.0,54.8,60347.0,169638.0,229986.0,239621.0,20.6,21.4
2025-09-09,1038714.0,410995.0,39.6,22532.0,80982.0,103515.0,162714.0,10.0,15.7
2025-09-10,1003619.0,395153.0,39.4,34959.0,60943.0,95901.0,161540.0,9.6,16.1
2025-09-11,1247980.0,905031.0,72.5,115095.0,439897.0,554993.0,216501.0,44.5,17.3
2025-09-12,1247838.0,954705.0,76.5,113824.0,472036.0,585860.0,234886.0,47.0,18.8
2025-09-13,1091511.0,851467.0,78.0,120418.0,351145.0,471563.0,244310.0,43.2,22.4
2025-09-14,941063.0,670485.0,71.2,54100.0,243755.0,297854.0,236474.0,31.7,25.1
2025-09-15,1434322.0,1236052.0,86.2,118048.0,764259.0,882307.0,224730.0,61.5,15.7
2025-09-16,1470924.0,1261546.0,85.8,118546.0,824323.0,942869.0,191935.0,64.1,13.0
2025-09-17,1299614.0,979513.0,75.4,144126.0,505104.0,649230.0,200156.0,50.0,15.4
2025-09-18,1322955.0,1028955.0,77.8,144165.0,511098.0,655263.0,245392.0,49.5,18.5
2025-09-19,1181248.0,796073.0,67.4,105317.0,253381.0,358697.0,310486.0,30.4,26.3
2025-09-20,1106692.0,869566.0,78.6,106268.0,350553.0,456821.0,289092.0,41.3,26.1
2025-09-21,1092763.0,857267.0,78.4,130148.0,436074.0,566221.0,169127.0,51.8,15.5
2025-09-22,1086188.0,664398.0,61.2,119722.0,291288.0,411010.0,122161.0,37.8,11.2
2025-09-23,1178150.0,622160.0,52.8,38264.0,248913.0,287177.0,194360.0,24.4,16.5
2025-09-24,1335764.0,952416.0,71.3,61964.0,592293.0,654258.0,160311.0,49.0,12.0
2025-09-25,1366206.0,978945.0,71.7,117478.0,606623.0,724101.0,113080.0,53.0,8.3
2025-09-26,1237486.0,777093.0,62.8,141647.0,367583.0,509229.0,124492.0,41.2,10.1
2025-09-27,935917.0,533672.0,57.0,72770.0,170380.0,243151.0,148047.0,26.0,15.8
2025-09-28,890702.0,468016.0,52.5,21992.0,90942.0,112933.0,216290.0,12.7,24.3
2025-09-29,1102102.0,465136.0,42.2,22007.0,93780.0,115787.0,209936.0,10.5,19.0
2025-09-30,1122904.0,456565.0,40.7,20371.0,125960.0,146331.0,170810.0,13.0,15.2
2025-10-01,1198180.0,536642.0,44.8,35978.0,131424.0,167402.0,226639.0,14.0,18.9
2025-10-02,1206203.0,632775.0,52.5,71828.0,148405.0,220233.0,268752.0,18.3,22.3
2025-10-03,1179813.0,882914.0,74.8,114384.0,397349.0,511732.0,230704.0,43.4,19.6
2025-10-04,1339297.0,1158501.0,86.5,107280.0,835337.0,942617.0,85342.0,70.4,6.4
2025-10-05,1369564.0,1176774.0,85.9,98389.0,831504.0,929893.0,117208.0,67.9,8.6
2025-10-06,1362331.0,879975.0,64.6,76084.0,597532.0,673616.0,69739.0,49.4,5.1
2025-10-07,1086764.0,381444.0,35.1,53188.0,107914.0,161102.0,76770.0,14.8,7.1
2025-10-08,1132117.0,393845.0,34.8,44836.0,92005.0,136842.0,114828.0,12.1,10.1
2025-10-09,1245402.0,522949.0,42.0,89290.0,187082.0,276372.0,106794.0,22.2,8.6
2025-10-10,1297258.0,712246.0,54.9,108896.0,381015.0,489911.0,84679.0,37.8,6.5
2025-10-11,1050744.0,587830.0,55.9,73502.0,281295.0,354797.0,100421.0,33.8,9.6
2025-10-12,974037.0,490702.0,50.4,74706.0,196180.0,270885.0,90995.0,27.8,9.3
2025-10-13,1069406.0,321317.0,30.0,20767.0,42183.0,62951.0,122242.0,5.9,11.4
2025-10-14,1198492.0,419002.0,35.0,47918.0,106148.0,154067.0,129892.0,12.9,10.8
2025-10-15,1165718.0,362163.0,31.1,55223.0,66540.0,121763.0,103798.0,10.4,8.9
2025-10-16,1263948.0,542458.0,42.9,116980.0,192889.0,309869.0,99142.0,24.5,7.8
2025-10-17,1270383.0,550391.0,43.3,92663.0,231859.0,324522.0,93471.0,25.5,7.4
2025-10-18,1069324.0,528083.0,49.4,37916.0,154999.0,192915.0,206086.0,18.0,19.3
2025-10-19,1118596.0,802796.0,71.8,103532.0,410300.0,513832.0,164019.0,45.9,14.7
2025-10-20,1337498.0,924947.0,69.2,148935.0,548519.0,697454.0,98744.0,52.1,7.4
2025-10-21,1443192.0,1050045.0,72.8,140355.0,664677.0,805031.0,117763.0,55.8,8.2
2025-10-22,1244969.0,554364.0,44.5,88311.0,249053.0,337364.0,81191.0,27.1,6.5
2025-10-23,1424232.0,1038244.0,72.9,99428.0,742322.0,841750.0,61726.0,59.1,4.3
2025-10-24,1584466.0,1331857.0,84.1,107423.0,987565.0,1094988.0,101121.0,69.1,6.4
2025-10-25,1448614.0,1226999.0,84.7,153683.0,865241.0,1018924.0,72377.0,70.3,5.0
2025-10-26,1545600.0,1340912.0,86.8,145228.0,965591.0,1110819.0,89483.0,71.9,5.8
2025-10-27,1491722.0,1181507.0,79.2,124086.0,847870.0,971956.0,67405.0,65.2,4.5
2025-10-28,1540815.0,1215068.0,78.9,132155.0,875777.0,1007932.0,63540.0,65.4,4.1
2025-10-29,1397737.0,957455.0,68.5,141836.0,540937.0,682774.0,132634.0,48.8,9.5
2025-10-30,1472477.0,1061123.0,72.1,94172.0,687545.0,781717.0,136908.0,53.1,9.3
2025-10-31,1182834.0,705275.0,59.6,102864.0,328475.0,431338.0,128209.0,36.5,10.8
2025-11-01,1144386.0,883997.0,77.2,132105.0,527230.0,659335.0,82441.0,57.6,7.2
2025-11-02,962303.0,588823.0,61.2,79071.0,314078.0,393149.0,52162.0,40.9,5.4
2025-11-03,1340785.0,899874.0,67.1,109467.0,530568.0,640035.0,114894.0,47.7,8.6
2025-11-04,1357581.0,874293.0,64.4,136530.0,452805.0,589334.0,140137.0,43.4,10.3
2025-11-05,1334843.0,784512.0,58.8,119320.0,361245.0,480566.0,159141.0,36.0,11.9
2025-11-06,1275259.0,562702.0,44.1,38418.0,241764.0,280183.0,137634.0,22.0,10.8
2025-11-07,1172241.0,362133.0,30.9,13557.0,109890.0,123448.0,90241.0,10.5,7.7
2025-11-08,1018507.0,232216.0,22.8,1294.0,29323.0,30617.0,55959.0,3.0,5.5
2025-11-09,961396.0,233565.0,24.3,7890.0,50108.0,57998.0,32513.0,6.0,3.4
2025-11-10,1183633.0,397745.0,33.6,56215.0,126009.0,182224.0,68048.0,15.4,5.7
2025-11-11,1306110.0,659416.0,50.5,112855.0,322440.0,435295.0,81355.0,33.3,6.2
2025-11-12,1385997.0,873293.0,63.0,126300.0,498575.0,624875.0,106797.0,45.1,7.7
2025-11-13,1437237.0,962765.0,67.0,97344.0,621081.0,718424.0,105613.0,50.0,7.3
2025-11-14,1243699.0,545383.0,43.9,76670.0,271144.0,347814.0,55258.0,28.0,4.4
2025-11-15,1241090.0,739615.0,59.6,124566.0,426376.0,550942.0,50641.0,44.4,4.1
2025-11-16,1014049.0,435740.0,43.0,76997.0,164565.0,241562.0,57425.0,23.8,5.7
2025-11-17,1391289.0,696656.0,50.1,152879.0,355591.0,508471.0,49515.0,36.5,3.6
2025-11-18,1503899.0,797524.0,53.0,88404.0,488184.0,576589.0,80537.0,38.3,5.4
2025-11-19,1452701.0,666169.0,45.9,80210.0,374000.0,454210.0,71965.0,31.3,5.0
2025-11-20,1389617.0,528856.0,38.1,54491.0,286139.0,340629.0,46820.0,24.5,3.4
2025-11-21,1338607.0,404195.0,30.2,45863.0,125609.0,171472.0,92641.0,12.8,6.9
2025-11-22,1270925.0,693203.0,54.5,127261.0,321342.0,448603.0,115209.0,35.3,9.1
2025-11-23,1368724.0,904800.0,66.1,134122.0,546560.0,680682.0,98254.0,49.7,7.2
2025-11-24,1382901.0,581767.0,42.1,85511.0,334035.0,419546.0,25669.0,30.3,1.9
2025-11-25,1260088.0,312214.0,24.8,66375.0,65179.0,131553.0,32120.0,10.4,2.5
2025-11-26,1270991.0,338349.0,26.6,22952.0,131540.0,154492.0,31654.0,12.2,2.5
2025-11-27,1495312.0,877969.0,58.7,139225.0,544732.0,683957.0,51638.0,45.7,3.5
2025-11-28,1450994.0,847168.0,58.4,142513.0,520438.0,662951.0,43795.0,45.7,3.0
2025-11-29,1198291.0,667623.0,55.7,133952.0,358597.0,492549.0,39371.0,41.1,3.3
2025-11-30,1266668.0,762115.0,60.2,133943.0,453045.0,586988.0,41455.0,46.3,3.3
2025-12-01,1415703.0,854142.0,60.3,133734.0,507800.0,641534.0,76398.0,45.3,5.4
2025-12-02,1434258.0,762502.0,53.2,123253.0,439213.0,562466.0,58644.0,39.2,4.1
2025-12-03,1237645.0,299430.0,24.2,28166.0,88154.0,116321.0,34081.0,9.4,2.8
2025-12-04,1273841.0,368536.0,28.9,49988.0,138602.0,188590.0,33753.0,14.8,2.6
2025-12-05,1219061.0,297761.0,24.4,38206.0,85179.0,123386.0,25185.0,10.1,2.1
2025-12-06,1282341.0,874273.0,68.2,157856.0,547730.0,705586.0,30824.0,55.0,2.4
2025-12-07,1168532.0,763896.0,65.4,107117.0,489965.0,597081.0,29433.0,51.1,2.5
2025-12-08,1481262.0,1038929.0,70.1,153766.0,699971.0,853738.0,41080.0,57.6,2.8
2025-12-09,1331233.0,787707.0,59.2,138413.0,443102.0,581515.0,58539.0,43.7,4.4
2025-12-10,1438598.0,896623.0,62.3,156717.0,554547.0,711265.0,39743.0,49.4,2.8
2025-12-11,1413718.0,802770.0,56.8,157549.0,453370.0,610920.0,50079.0,43.2,3.5
2025-12-12,1177946.0,384941.0,32.7,51578.0,145431.0,197009.0,45948.0,16.7,3.9
2025-12-13,1123770.0,481594.0,42.9,92965.0,224872.0,317837.0,22223.0,28.3,2.0
2025-12-14,1186817.0,706758.0,59.6,164166.0,371803.0,535969.0,32299.0,45.2,2.7
2025-12-15,1354708.0,780256.0,57.6,136096.0,439737.0,575833.0,64724.0,42.5,4.8
2025-12-16,1333601.0,553018.0,41.5,60295.0,289878.0,350174.0,56400.0,26.3,4.2
2025-12-17,1299029.0,484327.0,37.3,45213.0,241751.0,286963.0,52360.0,22.1,4.0
2025-12-18,1420529.0,1009097.0,71.0,149185.0,647956.0,797141.0,73349.0,56.1,5.2
2025-12-19,1334175.0,871434.0,65.3,137527.0,563923.0,701450.0,31060.0,52.6,2.3
2025-12-20,1020040.0,360845.0,35.4,42991.0,132519.0,175510.0,46739.0,17.2,4.6
2025-12-21,1121816.0,652838.0,58.2,99892.0,363112.0,463003.0,55395.0,41.3,4.9
2025-12-22,1316847.0,833385.0,63.3,162746.0,511002.0,673748.0,22601.0,51.2,1.7
2025-12-23,1428296.0,1001256.0,70.1,175514.0,671891.0,847405.0,16666.0,59.3,1.2
2025-12-24,1348692.0,1012429.0,75.1,136097.0,709602.0,845699.0,34618.0,62.7,2.6
2025-12-25,1143843.0,733963.0,64.2,75068.0,445343.0,520411.0,80813.0,45.5,7.1
2025-12-26,993599.0,469248.0,47.2,20631.0,240171.0,260802.0,77619.0,26.2,7.8
2025-12-27,1114670.0,628542.0,56.4,115002.0,309925.0,424927.0,73010.0,38.1,6.5
2025-12-28,1014583.0,506984.0,50.0,61192.0,234411.0,295603.0,81037.0,29.1,8.0
2025-12-29,1324314.0,789239.0,59.6,164340.0,446118.0,610458.0,48582.0,46.1,3.7
2025-12-30,1254219.0,750834.0,59.9,148793.0,396752.0,545545.0,72755.0,43.5,5.8
2025-12-31,1422198.0,954940.0,67.1,141325.0,640200.0,781525.0,43104.0,55.0,3.0
2026-01-01,1602344.0,1259864.0,78.6,104966.0,987126.0,1092092.0,42499.0,68.2,2.7
2026-01-02,1626442.0,1177019.0,72.4,100688.0,925072.0,1025759.0,25409.0,63.1,1.6
2026-01-03,1411861.0,962979.0,68.2,120435.0,684384.0,804819.0,32946.0,57.0,2.3
2026-01-04,1288774.0,714262.0,55.4,62205.0,488335.0,550540.0,39769.0,42.7,3.1
2026-01-05,1362492.0,483263.0,35.5,49517.0,256453.0,305970.0,42815.0,22.5,3.1
2026-01-06,1322549.0,398140.0,30.1,59966.0,166953.0,226919.0,27539.0,17.2,2.1
2026-01-07,1701946.0,906111.0,53.2,140650.0,579050.0,719701.0,55041.0,42.3,3.2
2026-01-08,1456284.0,543926.0,37.4,65660.0,325791.0,391451.0,16341.0,26.9,1.1
2026-01-09,1676306.0,1180868.0,70.4,123611.0,895214.0,1018825.0,27383.0,60.8,1.6
2026-01-10,1385742.0,747932.0,54.0,117800.0,478823.0,596623.0,18777.0,43.1,1.4
2026-01-11,1215111.0,545409.0,44.9,99853.0,276747.0,376600.0,39793.0,31.0,3.3
2026-01-12,1488308.0,711441.0,47.8,134693.0,435748.0,570441.0,10800.0,38.3,0.7
2026-01-13,1453151.0,691443.0,47.6,109703.0,408452.0,518155.0,38834.0,35.7,2.7
2026-01-14,1464776.0,697365.0,47.6,89817.0,429205.0,519022.0,43833.0,35.4,3.0
2026-01-15,1439030.0,782088.0,54.3,122423.0,461157.0,583580.0,66047.0,40.6,4.6
2026-01-16,1508881.0,783252.0,51.9,100195.0,449365.0,549560.0,100903.0,36.4,6.7
2026-01-17,1273671.0,500422.0,39.3,54890.0,251970.0,306860.0,61225.0,24.1,4.8
2026-01-18,1312607.0,613343.0,46.7,62794.0,338906.0,401700.0,81296.0,30.6,6.2
2026-01-19,1478100.0,651473.0,44.1,51394.0,346814.0,398207.0,122477.0,26.9,8.3
2026-01-20,1410071.0,520292.0,36.9,45934.0,200949.0,246884.0,137552.0,17.5,9.8
2026-01-21,1521567.0,693592.0,45.6,115731.0,306781.0,422512.0,136398.0,27.8,9.0
2026-01-22,1615839.0,805723.0,49.9,170006.0,387362.0,557368.0,112132.0,34.5,6.9
2026-01-23,1619753.0,853925.0,52.7,168240.0,460309.0,628549.0,89926.0,38.8,5.6
2026-01-24,1386716.0,658418.0,47.5,181874.0,278907.0,460781.0,64710.0,33.2,4.7
2026-01-25,1337241.0,575881.0,43.1,160684.0,252673.0,413357.0,33693.0,30.9,2.5
2026-01-26,1516880.0,556840.0,36.7,150829.0,258735.0,409565.0,15423.0,27.0,1.0
2026-01-27,1491410.0,572969.0,38.4,155903.0,231812.0,387715.0,53280.0,26.0,3.6
2026-01-28,1623269.0,690630.0,42.5,180005.0,344322.0,524327.0,35188.0,32.3,2.2
2026-01-29,1566001.0,626189.0,40.0,182605.0,300362.0,482967.0,9950.0,30.8,0.6
2026-01-30,1562914.0,722710.0,46.2,190460.0,357495.0,547956.0,42251.0,35.1,2.7
2026-01-31,1494748.0,782314.0,52.3,180424.0,425400.0,605823.0,47861.0,40.5,3.2
2026-02-01,1406567.0,715555.0,50.9,170075.0,373834.0,543909.0,44698.0,38.7,3.2
2026-02-02,1679590.0,927816.0,55.2,188041.0,550855.0,738896.0,63809.0,44.0,3.8
2026-02-03,1755571.0,1088262.0,62.0,182133.0,723486.0,905620.0,57301.0,51.6,3.3
2026-02-04,1608660.0,789119.0,49.1,168551.0,427989.0,596541.0,63011.0,37.1,3.9
2026-02-05,1523415.0,645137.0,42.3,182607.0,270243.0,452850.0,61419.0,29.7,4.0
2026-02-06,1357033.0,447155.0,33.0,153098.0,118949.0,272047.0,43880.0,20.0,3.2
2026-02-07,1220399.0,450579.0,36.9,127220.0,113221.0,240442.0,79723.0,19.7,6.5
2026-02-08,1229799.0,513521.0,41.8,166656.0,145020.0,311676.0,71969.0,25.3,5.9
2026-02-09,1361307.0,450781.0,33.1,97004.0,154047.0,251051.0,66282.0,18.4,4.9
2026-02-10,1482816.0,594119.0,40.1,73606.0,286938.0,360545.0,99953.0,24.3,6.7
2026-02-11,1501708.0,660641.0,44.0,113155.0,357713.0,470868.0,54449.0,31.4,3.6
2026-02-12,1591111.0,833310.0,52.4,175092.0,467622.0,642714.0,54838.0,40.4,3.4
2026-02-13,1465093.0,636132.0,43.4,133469.0,297914.0,431383.0,66990.0,29.4,4.6
2026-02-14,1273413.0,405334.0,31.8,40891.0,189211.0,230102.0,38478.0,18.1,3.0
2026-02-15,1299364.0,694163.0,53.4,128917.0,312289.0,441206.0,118044.0,34.0,9.1
2026-02-16,1541785.0,811352.0,52.6,125623.0,483796.0,609418.0,63264.0,39.5,4.1
2026-02-17,1491553.0,621480.0,41.7,71936.0,335789.0,407725.0,73568.0,27.3,4.9
2026-02-18,1440202.0,522515.0,36.3,56676.0,225946.0,282622.0,100047.0,19.6,6.9
2026-02-19,1677563.0,905558.0,54.0,156974.0,538897.0,695871.0,72637.0,41.5,4.3
2026-02-20,1596593.0,912672.0,57.2,164132.0,499508.0,663640.0,111457.0,41.6,7.0
2026-02-21,1472808.0,1120470.0,76.1,153072.0,773199.0,926271.0,58730.0,62.9,4.0
2026-02-22,1413614.0,1140099.0,80.7,145581.0,805586.0,951167.0,47334.0,67.3,3.3
2026-02-23,1604305.0,1234278.0,76.9,168405.0,826784.0,995189.0,100045.0,62.0,6.2
2026-02-24,1283315.0,433629.0,33.8,36162.0,154645.0,190807.0,89641.0,14.9,7.0
2026-02-25,1338926.0,633626.0,47.3,101403.0,182387.0,283790.0,193917.0,21.2,14.5
2026-02-26,1440721.0,960500.0,66.7,156259.0,444793.0,601053.0,207245.0,41.7,14.4
2026-02-27,1438285.0,991922.0,69.0,130857.0,463677.0,594534.0,249230.0,41.3,17.3
2026-02-28,1337345.0,1002293.0,74.9,119441.0,551611.0,671052.0,186070.0,50.2,13.9
